[98, 99, 70, 79, 51, 9, 68, 93, 57, 30, 33, 25, 88, 23, 60, 93, 23, 56, 61, 45, 58, 28, 97, 89, 21, 96, 56, 52, 12, 63, 3, 8, 53, 25, 6, 79, 75, 12, 29, 52, 53, 36, 83, 65, 46, 26, 56, 3, 48, 14, 29, 42, 37, 78, 79, 63, 51, 90, 22, 85, 91, 63, 96, 63, 73, 8, 37, 26, 4, 34, 96, 80, 25, 35, 86, 55, 85, 8, 79, 86, 1, 31, 52, 66, 100, 53, 49, 9, 28, 19, 79, 21, 57, 22, 74, 64, 80, 56, 80, 19, 71, 78, 78, 74, 32, 51, 95, 47, 24, 80, 5, 37, 68, 72, 7, 55, 69, 8, 38, 30, 66, 1, 6, 86, 67, 97, 9, 34, 12, 99, 89, 61, 20, 78, 12, 90, 53, 44, 32, 21, 60, 25, 17, 88, 6, 84, 18, 42, 7, 76, 96, 81, 52, 61, 21, 41, 55, 24, 59, 3, 81, 88, 16, 88, 34, 85, 20, 17, 61, 20, 68, 40, 60, 60, 7, 80, 73, 47, 29, 58, 79, 33, 28, 18, 12, 99, 54, 11, 62, 10, 22, 48, 75, 59, 60, 39, 89, 9, 21, 2, 66, 31, 29, 68, 92, 13, 18, 91, 23, 40, 43, 25, 39, 26, 68, 10, 99, 5, 65, 34, 4, 84, 42]
[86, 22, 44, 79, 19, 91, 100, 99, 63, 65, 13, 39, 34, 90, 19, 100, 61, 12, 32, 38, 43, 31, 13, 19, 37, 62, 18, 60, 65, 65, 79, 77, 11, 36, 28, 100, 12, 39, 55, 51, 92, 60, 28, 28, 59, 95, 21, 6, 68, 50, 21, 17, 89, 24, 83, 8, 69, 2, 48, 7, 11, 81, 50, 5, 15, 28, 39, 65, 90, 65, 81, 26, 98, 43, 75, 76, 43, 26, 82, 52, 5, 97, 10, 21, 87, 50, 11, 20, 19, 15, 24, 61, 6, 42, 32, 30, 13, 1, 39, 72, 73, 59, 30, 62, 59, 86, 61, 91, 1, 42, 78, 40, 52, 32, 44, 39, 84, 8, 27, 94, 51, 72, 96, 10, 53, 31, 42, 9, 61, 89, 91, 20, 86, 26, 26, 8, 66, 66, 92, 96, 28, 11, 3, 67, 65, 81, 96, 27, 4, 78, 49, 28, 75, 1, 68, 22, 11, 31, 51, 19, 50, 12, 11, 44, 10, 73, 95, 28, 8, 23, 19, 9, 2, 80, 95, 41, 25, 6, 36, 49, 46, 98, 57, 75, 63, 26, 53, 82, 69, 49, 62, 64, 38, 63, 72, 18, 10, 57, 94, 51, 98, 89, 8, 18, 57, 21, 21, 59, 49, 69, 50, 32, 82, 36, 77, 67, 10, 26, 81, 75, 45, 59, 64]
[57, 47, 20, 97, 20, 75, 35, 80, 95, 92, 82, 63, 20, 29, 83, 93, 17, 88, 80, 24, 47, 55, 23, 22, 38, 10, 40, 40, 30, 25, 74, 42, 31, 7, 99, 19, 96, 16, 20, 7, 32, 31, 59, 19, 71, 100, 98, 93, 89, 19, 28, 3, 56, 11, 90, 60, 35, 98, 73, 35, 26, 3, 53, 38, 62, 2, 50, 68, 54, 66, 38, 17, 14, 89, 97, 73, 22, 65, 31, 21, 32, 29, 40, 69, 72, 30, 1, 91, 96, 38, 78, 2, 29, 79, 98, 95, 85, 45, 12, 37, 82, 47, 43, 64, 72, 79, 91, 89, 95, 54, 48, 31, 31, 8, 48, 16, 36, 68, 23, 82, 10, 68, 98, 70, 45, 74, 88, 20, 55, 23, 37, 49, 79, 33, 73, 48, 74, 32, 26, 78, 12, 30, 37, 35, 80, 28, 7, 17, 93, 22, 47, 17, 65, 93, 41, 86, 27, 24, 98, 55, 30, 95, 28, 61, 16, 30, 58, 38, 35, 59, 48, 46, 38, 10, 82, 48, 10, 52, 100, 100, 1, 100, 98, 74, 91, 59, 14, 6, 64, 53, 8, 84, 21, 86, 49, 68, 95, 7, 94, 91, 38, 86, 63, 29, 10, 88, 72, 68, 63, 35, 26, 12, 57, 48, 43, 28, 6, 75, 48, 66, 9, 7, 29]
[42, 18, 42, 96, 37, 96, 1, 80, 37, 75, 36, 17, 59, 90, 93, 9, 3, 85, 93, 49, 51, 8, 9, 51, 64, 43, 23, 72, 100, 48, 16, 7, 54, 97, 37, 47, 88, 58, 13, 64, 13, 87, 2, 2, 17, 52, 21, 11, 22, 51, 14, 27, 26, 20, 8, 45, 10, 95, 68, 16, 60, 38, 34, 25, 13, 54, 46, 77, 72, 90, 83, 68, 8, 69, 46, 55, 21, 10, 20, 93, 94, 32, 42, 81, 45, 72, 82, 2, 52, 80, 1, 9, 71, 89, 93, 15, 90, 59, 57, 58, 82, 91, 13, 94, 52, 31, 53, 1, 88, 36, 91, 14, 41, 49, 93, 80, 1, 97, 65, 53, 53, 97, 13, 3, 58, 43, 53, 17, 39, 65, 92, 62, 5, 10, 18, 65, 62, 62, 90, 7, 83, 11, 13, 56, 79, 67, 61, 75, 44, 77, 53, 91, 93, 33, 38, 88, 28, 68, 68, 82, 67, 8, 70, 88, 94, 96, 35, 60, 80, 16, 33, 12, 46, 98, 2, 49, 65, 19, 10, 10, 55, 23, 20, 68, 85, 62, 71, 64, 47, 74, 88, 5, 88, 39, 72, 70, 50, 39, 31, 6, 83, 44, 88, 83, 18, 79, 57, 60, 62, 3, 73, 70, 92, 17, 39, 2, 82, 11, 96, 39, 71, 36, 31]
[33, 3, 69, 45, 7, 34, 93, 71, 37, 22, 15, 39, 67, 10, 49, 19, 94, 2, 87, 27, 5, 18, 59, 75, 37, 47, 100, 68, 21, 85, 42, 40, 56, 99, 98, 100, 80, 39, 66, 48, 43, 91, 74, 28, 52, 8, 70, 98, 81, 42, 21, 36, 95, 16, 40, 65, 41, 32, 64, 25, 31, 96, 15, 17, 34, 52, 88, 26, 73, 52, 10, 21, 76, 28, 83, 7, 54, 65, 20, 61, 89, 76, 50, 9, 56, 57, 86, 31, 77, 50, 65, 80, 49, 38, 97, 93, 11, 66, 39, 6, 83, 36, 44, 50, 65, 40, 86, 25, 23, 88, 58, 23, 100, 55, 46, 34, 59, 39, 67, 5, 33, 31, 58, 14, 56, 97, 67, 79, 8, 7, 16, 61, 23, 80, 97, 62, 50, 13, 74, 60, 57, 74, 34, 19, 99, 84, 34, 46, 10, 24, 32, 56, 14, 17, 86, 85, 8, 40, 41, 38, 71, 51, 55, 33, 19, 87, 10, 9, 77, 92, 63, 71, 53, 28, 57, 56, 61, 87, 59, 28, 51, 66, 70, 97, 76, 48, 48, 6, 76, 61, 8, 40, 66, 73, 16, 64, 47, 25, 68, 27, 19, 51, 82, 18, 15, 48, 24, 5, 93, 43, 81, 74, 83, 45, 92, 20, 30, 6, 10, 79, 58, 57, 24]
[9, 55, 12, 53, 47, 74, 3, 85, 86, 83, 73, 65, 29, 42, 66, 1, 95, 64, 5, 18, 71, 57, 60, 41, 16, 92, 15, 50, 40, 63, 77, 33, 60, 47, 92, 79, 56, 79, 89, 36, 74, 69, 26, 47, 69, 67, 7, 59, 61, 3, 17, 28, 31, 56, 37, 83, 81, 96, 3, 79, 72, 67, 69, 78, 27, 9, 99, 62, 4, 37, 14, 52, 33, 54, 2, 31, 52, 97, 9, 14, 73, 60, 86, 88, 49, 48, 74, 15, 17, 75, 31, 49, 32, 31, 33, 56, 9, 23, 77, 48, 16, 82, 41, 90, 72, 16, 37, 12, 41, 33, 73, 16, 74, 30, 35, 93, 4, 24, 22, 76, 39, 64, 43, 93, 9, 95, 98, 68, 97, 41, 43, 58, 17, 55, 75, 43, 11, 93, 57, 91, 52, 47, 93, 87, 51, 2, 82, 59, 38, 27, 83, 82, 63, 3, 15, 28, 50, 61, 3, 68, 72, 99, 100, 88, 10, 42, 45, 95, 90, 55, 74, 100, 45, 96, 40, 99, 57, 59, 7, 75, 74, 31, 77, 63, 72, 100, 59, 25, 40, 81, 31, 78, 67, 92, 96, 60, 72, 50, 43, 37, 6, 63, 13, 9, 17, 66, 70, 8, 13, 2, 88, 32, 67, 51, 22, 43, 65, 59, 15, 52, 72, 34, 79]
[68, 32, 93, 61, 33, 33, 65, 10, 62, 25, 71, 12, 100, 65, 62, 24, 51, 50, 11, 93, 100, 74, 2, 64, 71, 39, 26, 87, 98, 66, 72, 68, 76, 57, 28, 54, 47, 77, 68, 26, 78, 60, 72, 14, 65, 45, 46, 12, 64, 3, 92, 28, 82, 86, 25, 38, 61, 83, 61, 5, 25, 82, 5, 90, 34, 11, 25, 27, 26, 10, 67, 55, 46, 62, 62, 66, 63, 32, 70, 19, 100, 31, 48, 10, 19, 99, 94, 71, 38, 3, 88, 89, 81, 52, 79, 36, 28, 66, 57, 21, 51, 4, 36, 84, 28, 84, 48, 76, 21, 40, 48, 57, 43, 95, 40, 64, 33, 36, 69, 32, 52, 71, 17, 2, 79, 51, 38, 55, 78, 67, 53, 7, 51, 99, 81, 89, 20, 76, 16, 24, 84, 30, 9, 96, 81, 53, 96, 62, 13, 67, 61, 97, 98, 55, 52, 27, 51, 5, 50, 69, 9, 60, 54, 62, 1, 52, 66, 97, 33, 10, 17, 50, 50, 3, 37, 62, 22, 35, 55, 29, 36, 79, 48, 93, 80, 40, 66, 12, 72, 64, 28, 88, 17, 42, 14, 79, 18, 84, 25, 71, 100, 84, 67, 64, 85, 76, 45, 82, 48, 59, 33, 40, 3, 84, 67, 97, 75, 23, 89, 9, 15, 47, 48]
[35, 72, 30, 38, 96, 28, 77, 82, 71, 83, 66, 92, 12, 84, 77, 22, 32, 72, 82, 97, 66, 71, 40, 49, 71, 98, 44, 64, 28, 77, 87, 82, 61, 53, 83, 52, 58, 50, 63, 81, 1, 97, 57, 42, 39, 87, 4, 18, 40, 1, 75, 4, 43, 46, 26, 32, 59, 54, 13, 3, 7, 58, 72, 97, 16, 96, 66, 69, 37, 66, 99, 80, 22, 8, 30, 62, 36, 70, 62, 44, 20, 32, 34, 83, 67, 96, 72, 100, 31, 63, 59, 56, 53, 99, 41, 78, 12, 42, 43, 78, 70, 51, 49, 67, 86, 78, 40, 33, 12, 43, 65, 35, 97, 76, 79, 65, 42, 56, 46, 35, 3, 100, 36, 25, 73, 39, 43, 12, 61, 86, 20, 75, 35, 40, 72, 40, 43, 66, 68, 8, 84, 87, 53, 21, 33, 22, 86, 52, 55, 64, 89, 62, 76, 55, 74, 86, 42, 94, 28, 92, 16, 70, 34, 55, 30, 67, 65, 96, 47, 69, 80, 73, 56, 32, 57, 53, 77, 94, 29, 82, 85, 71, 37, 90, 89, 39, 10, 59, 29, 65, 69, 59, 71, 95, 98, 82, 49, 85, 41, 55, 75, 26, 95, 4, 54, 16, 19, 47, 89, 73, 30, 18, 6, 70, 76, 61, 46, 95, 11, 58, 33, 70, 87]
[81, 84, 71, 18, 33, 79, 16, 2, 5, 72, 34, 98, 52, 59, 79, 84, 43, 64, 50, 4, 61, 26, 20, 46, 93, 24, 44, 32, 2, 42, 61, 45, 92, 20, 7, 7, 45, 48, 33, 21, 3, 91, 91, 83, 96, 33, 45, 92, 8, 9, 66, 60, 48, 6, 88, 33, 32, 64, 48, 35, 41, 86, 99, 89, 63, 75, 11, 44, 45, 89, 69, 87, 57, 35, 4, 4, 27, 97, 19, 32, 43, 82, 77, 78, 28, 87, 14, 20, 35, 17, 90, 22, 7, 52, 31, 91, 58, 26, 81, 9, 54, 100, 44, 26, 33, 29, 44, 69, 92, 38, 78, 6, 44, 39, 89, 60, 31, 37, 46, 28, 77, 12, 26, 16, 90, 58, 21, 69, 63, 56, 46, 78, 100, 5, 100, 68, 17, 31, 72, 8, 43, 98, 8, 49, 94, 52, 65, 40, 39, 34, 20, 51, 18, 44, 35, 52, 26, 9, 63, 51, 34, 17, 96, 21, 40, 21, 48, 68, 16, 12, 96, 29, 7, 9, 64, 62, 30, 81, 82, 14, 81, 61, 91, 47, 85, 93, 25, 54, 14, 35, 97, 91, 40, 70, 23, 80, 87, 26, 40, 89, 57, 48, 58, 19, 25, 63, 55, 11, 54, 86, 1, 6, 63, 61, 8, 82, 81, 13, 19, 8, 71, 22, 81]
[51, 99, 31, 96, 47, 38, 89, 36, 49, 47, 60, 69, 7, 79, 65, 64, 84, 12, 100, 95, 18, 63, 71, 10, 46, 86, 98, 58, 34, 90, 28, 7, 6, 16, 48, 34, 69, 82, 16, 49, 12, 85, 38, 32, 27, 55, 77, 54, 88, 30, 25, 52, 33, 62, 62, 41, 79, 58, 28, 49, 78, 94, 25, 38, 12, 29, 29, 37, 63, 46, 28, 18, 44, 14, 31, 66, 97, 76, 56, 86, 90, 64, 58, 46, 69, 93, 56, 17, 98, 86, 4, 49, 34, 68, 71, 68, 47, 12, 35, 4, 8, 75, 56, 57, 77, 78, 76, 82, 79, 45, 4, 24, 78, 81, 62, 6, 24, 21, 67, 34, 5, 43, 30, 68, 81, 36, 100, 59, 99, 86, 44, 47, 87, 18, 37, 19, 14, 62, 90, 77, 29, 43, 98, 16, 14, 59, 43, 17, 69, 37, 16, 68, 64, 51, 52, 95, 84, 94, 80, 41, 40, 4, 20, 36, 13, 72, 26, 92, 61, 73, 45, 26, 94, 80, 26, 42, 17, 74, 17, 47, 34, 6, 52, 72, 77, 90, 45, 82, 50, 57, 39, 94, 40, 50, 71, 90, 26, 19, 45, 17, 61, 70, 34, 49, 30, 26, 68, 73, 69, 68, 52, 2, 5, 14, 78, 32, 7, 90, 69, 49, 74, 11, 27]
[99, 39, 84, 49, 9, 29, 75, 77, 73, 82, 59, 91, 9, 13, 37, 33, 94, 37, 46, 38, 80, 88, 86, 20, 86, 43, 96, 80, 96, 58, 33, 24, 91, 59, 81, 70, 46, 48, 90, 38, 31, 56, 74, 50, 19, 83, 94, 26, 36, 88, 42, 83, 51, 3, 61, 36, 4, 94, 79, 52, 16, 33, 24, 87, 31, 34, 67, 53, 94, 100, 94, 94, 4, 90, 63, 44, 70, 10, 59, 22, 47, 63, 58, 76, 4, 86, 49, 41, 41, 28, 43, 12, 39, 17, 87, 20, 73, 51, 3, 31, 43, 99, 29, 51, 97, 71, 99, 88, 22, 78, 11, 83, 62, 97, 82, 11, 28, 89, 2, 54, 24, 57, 65, 11, 62, 47, 5, 100, 23, 81, 100, 90, 24, 92, 25, 36, 93, 65, 44, 95, 90, 77, 71, 37, 67, 65, 5, 79, 24, 67, 46, 54, 70, 65, 78, 57, 40, 21, 41, 10, 82, 78, 56, 85, 79, 38, 85, 12, 31, 61, 78, 62, 69, 93, 34, 29, 42, 49, 90, 11, 56, 15, 96, 63, 26, 40, 11, 6, 78, 6, 41, 66, 92, 19, 37, 7, 59, 67, 88, 71, 62, 94, 91, 100, 94, 68, 92, 84, 38, 29, 86, 98, 95, 10, 74, 46, 75, 71, 89, 90, 98, 17, 99]
[94, 31, 3, 92, 78, 33, 25, 53, 43, 16, 6, 23, 74, 13, 68, 70, 11, 32, 38, 37, 55, 20, 20, 81, 6, 81, 58, 100, 44, 35, 6, 15, 38, 62, 91, 76, 77, 40, 5, 89, 56, 15, 65, 84, 5, 15, 86, 90, 12, 8, 71, 92, 25, 6, 60, 55, 22, 84, 1, 44, 59, 60, 42, 67, 80, 44, 35, 6, 47, 60, 95, 75, 83, 58, 71, 20, 78, 50, 78, 77, 19, 35, 8, 37, 33, 10, 20, 78, 67, 18, 83, 90, 38, 92, 83, 69, 68, 32, 75, 58, 59, 23, 27, 97, 77, 27, 60, 10, 22, 8, 90, 68, 42, 48, 49, 59, 75, 26, 76, 74, 83, 56, 90, 99, 90, 81, 89, 73, 77, 64, 54, 41, 43, 93, 85, 60, 38, 93, 49, 8, 45, 86, 60, 86, 18, 16, 35, 20, 85, 99, 86, 12, 89, 80, 88, 80, 45, 38, 73, 74, 32, 37, 24, 49, 71, 16, 78, 65, 31, 100, 4, 77, 57, 100, 3, 33, 47, 96, 12, 51, 96, 25, 28, 57, 18, 94, 56, 75, 78, 35, 90, 2, 6, 62, 56, 37, 29, 40, 90, 2, 55, 78, 98, 62, 3, 57, 27, 82, 56, 95, 6, 66, 34, 42, 95, 90, 88, 66, 3, 35, 62, 18, 3]
[91, 30, 84, 55, 70, 55, 4, 78, 54, 50, 29, 49, 36, 26, 87, 30, 94, 60, 43, 8, 60, 39, 10, 57, 71, 23, 44, 48, 96, 25, 38, 49, 93, 48, 2, 1, 66, 83, 56, 47, 86, 61, 87, 28, 9, 16, 71, 27, 36, 30, 96, 73, 88, 37, 76, 95, 30, 9, 43, 84, 77, 28, 22, 54, 88, 69, 89, 70, 43, 65, 12, 91, 8, 10, 17, 37, 89, 51, 89, 23, 49, 41, 8, 11, 33, 79, 19, 61, 57, 35, 23, 32, 26, 5, 67, 97, 15, 17, 9, 16, 78, 94, 40, 97, 43, 100, 98, 58, 39, 89, 34, 87, 59, 46, 7, 54, 47, 57, 66, 81, 93, 3, 63, 18, 87, 51, 22, 47, 96, 9, 49, 3, 86, 14, 94, 94, 78, 87, 64, 50, 55, 82, 99, 10, 13, 21, 72, 36, 94, 58, 97, 34, 68, 23, 70, 51, 11, 8, 10, 64, 68, 25, 42, 51, 55, 54, 49, 59, 67, 15, 56, 46, 69, 98, 92, 3, 23, 78, 15, 62, 77, 93, 13, 23, 93, 29, 27, 97, 95, 19, 68, 45, 9, 28, 89, 59, 34, 35, 82, 97, 38, 48, 57, 82, 32, 30, 99, 41, 36, 31, 66, 32, 17, 89, 63, 90, 74, 51, 74, 3, 35, 21, 87]
[41, 23, 31, 45, 81, 53, 98, 38, 53, 62, 39, 90, 64, 42, 37, 28, 30, 41, 38, 36, 9, 59, 76, 51, 68, 55, 71, 60, 35, 12, 75, 85, 29, 48, 27, 68, 49, 49, 95, 82, 34, 76, 80, 3, 92, 83, 1, 50, 67, 72, 97, 68, 55, 85, 88, 88, 68, 15, 64, 59, 50, 15, 23, 75, 33, 50, 79, 73, 30, 22, 36, 95, 5, 71, 44, 72, 83, 82, 17, 90, 61, 7, 9, 12, 18, 71, 1, 43, 40, 31, 13, 81, 29, 66, 57, 48, 23, 35, 66, 17, 75, 73, 40, 33, 14, 56, 4, 45, 47, 59, 84, 23, 38, 14, 10, 33, 63, 76, 28, 5, 53, 42, 40, 64, 77, 44, 17, 88, 100, 7, 24, 23, 15, 69, 38, 42, 32, 83, 89, 70, 13, 40, 10, 39, 89, 63, 71, 60, 79, 83, 5, 86, 35, 35, 36, 41, 95, 33, 27, 89, 88, 65, 13, 1, 58, 40, 35, 7, 43, 42, 77, 64, 72, 77, 65, 78, 80, 34, 33, 79, 10, 62, 37, 53, 22, 92, 79, 99, 68, 40, 11, 100, 54, 26, 34, 23, 33, 42, 51, 70, 29, 71, 11, 4, 24, 2, 5, 47, 72, 28, 31, 59, 31, 73, 52, 53, 67, 4, 50, 25, 70, 77, 91]
[23, 83, 9, 98, 2, 91, 23, 66, 31, 57, 92, 74, 10, 67, 29, 11, 5, 41, 17, 32, 91, 10, 31, 31, 17, 30, 13, 37, 84, 89, 95, 27, 10, 38, 11, 22, 45, 87, 52, 3, 34, 96, 2, 74, 66, 84, 86, 60, 13, 31, 39, 40, 42, 40, 27, 93, 75, 33, 37, 49, 33, 38, 53, 39, 49, 26, 76, 7, 91, 57, 62, 78, 40, 50, 58, 86, 77, 19, 91, 9, 36, 49, 60, 42, 15, 23, 66, 49, 65, 98, 38, 71, 97, 85, 11, 36, 80, 65, 73, 66, 73, 1, 75, 9, 9, 78, 52, 80, 97, 18, 28, 75, 39, 68, 66, 19, 63, 90, 36, 32, 9, 63, 50, 97, 57, 31, 25, 66, 67, 91, 76, 60, 41, 55, 92, 99, 64, 10, 9, 20, 76, 61, 26, 41, 25, 4, 58, 41, 97, 92, 97, 74, 90, 46, 30, 37, 12, 1, 33, 57, 91, 58, 91, 97, 11, 43, 62, 73, 62, 78, 43, 94, 84, 81, 90, 89, 7, 34, 80, 21, 42, 52, 75, 77, 50, 27, 32, 62, 1, 92, 21, 71, 10, 61, 33, 51, 59, 40, 72, 58, 60, 40, 49, 47, 26, 92, 55, 65, 23, 36, 61, 91, 30, 27, 55, 47, 15, 96, 52, 9, 14, 95, 4]
[8, 97, 49, 36, 40, 86, 86, 94, 40, 39, 63, 36, 31, 2, 33, 57, 24, 41, 97, 20, 66, 46, 37, 75, 19, 69, 44, 32, 24, 18, 34, 7, 43, 17, 23, 61, 24, 12, 70, 9, 75, 94, 71, 20, 41, 95, 95, 11, 15, 83, 29, 100, 97, 74, 62, 39, 35, 68, 19, 36, 38, 68, 92, 77, 40, 4, 94, 46, 82, 21, 5, 51, 54, 46, 44, 35, 56, 24, 41, 5, 11, 21, 62, 78, 42, 98, 82, 2, 62, 94, 59, 11, 32, 28, 92, 98, 75, 31, 26, 31, 28, 66, 69, 28, 23, 8, 40, 55, 20, 83, 52, 63, 68, 3, 18, 82, 79, 53, 80, 80, 19, 85, 48, 68, 43, 88, 10, 74, 4, 77, 89, 75, 57, 56, 70, 96, 74, 38, 96, 71, 34, 99, 7, 89, 7, 68, 100, 87, 9, 43, 13, 85, 4, 51, 37, 85, 26, 27, 60, 48, 62, 41, 70, 51, 79, 63, 86, 7, 78, 90, 16, 56, 97, 42, 74, 50, 32, 7, 100, 90, 43, 82, 86, 24, 92, 88, 22, 99, 77, 26, 24, 50, 94, 12, 22, 22, 65, 32, 82, 99, 86, 37, 27, 64, 37, 2, 12, 27, 96, 53, 14, 69, 69, 57, 21, 7, 45, 47, 72, 7, 63, 12, 77]
[77, 17, 43, 68, 81, 93, 36, 22, 34, 62, 80, 46, 85, 85, 89, 12, 70, 81, 21, 84, 88, 27, 88, 43, 8, 90, 37, 79, 7, 98, 96, 20, 1, 12, 53, 74, 62, 60, 42, 89, 42, 32, 100, 20, 47, 42, 36, 43, 42, 59, 48, 93, 40, 93, 63, 1, 54, 58, 53, 78, 32, 3, 27, 94, 79, 30, 59, 81, 94, 74, 73, 92, 23, 92, 98, 4, 58, 49, 77, 35, 8, 14, 10, 42, 1, 48, 23, 88, 68, 36, 44, 41, 41, 50, 23, 25, 93, 64, 12, 34, 84, 21, 87, 97, 54, 39, 18, 77, 51, 42, 16, 94, 98, 13, 72, 64, 10, 48, 61, 77, 78, 70, 73, 47, 80, 16, 58, 89, 45, 81, 91, 56, 56, 24, 27, 63, 16, 62, 46, 3, 57, 84, 72, 95, 80, 78, 56, 14, 45, 80, 48, 37, 71, 78, 57, 65, 26, 41, 13, 14, 43, 89, 97, 91, 57, 42, 69, 17, 85, 72, 35, 100, 37, 100, 94, 68, 61, 41, 41, 18, 55, 83, 94, 11, 89, 7, 67, 12, 31, 62, 73, 49, 10, 3, 18, 11, 66, 28, 19, 69, 49, 92, 93, 64, 67, 69, 82, 51, 31, 16, 47, 17, 63, 11, 80, 18, 80, 59, 39, 57, 68, 31, 17]
[73, 66, 80, 39, 18, 68, 68, 99, 84, 87, 63, 53, 97, 50, 59, 96, 36, 36, 88, 15, 49, 97, 93, 68, 83, 44, 66, 61, 28, 50, 50, 46, 20, 19, 60, 45, 57, 40, 42, 55, 59, 69, 30, 1, 78, 16, 47, 33, 31, 85, 56, 81, 73, 53, 22, 51, 59, 8, 78, 70, 86, 64, 76, 69, 42, 76, 44, 36, 2, 44, 90, 14, 19, 36, 47, 82, 41, 46, 52, 80, 75, 12, 56, 5, 87, 52, 7, 92, 27, 23, 12, 79, 77, 35, 100, 50, 94, 64, 45, 54, 84, 42, 58, 34, 2, 85, 60, 59, 92, 29, 47, 23, 95, 67, 87, 68, 68, 5, 23, 83, 20, 79, 26, 95, 7, 39, 83, 8, 27, 71, 83, 17, 83, 6, 36, 7, 17, 76, 98, 21, 51, 45, 65, 82, 92, 26, 79, 90, 70, 7, 2, 70, 14, 70, 36, 14, 12, 22, 51, 49, 22, 70, 67, 62, 54, 100, 27, 6, 63, 98, 82, 31, 12, 27, 44, 15, 4, 11, 57, 52, 27, 5, 14, 24, 5, 75, 49, 88, 62, 14, 9, 25, 65, 81, 77, 46, 82, 8, 98, 13, 59, 42, 48, 48, 95, 44, 33, 71, 58, 86, 8, 98, 48, 33, 35, 55, 13, 78, 19, 23, 48, 52, 98]
[50, 10, 38, 35, 84, 67, 21, 83, 39, 93, 87, 92, 30, 66, 33, 56, 48, 64, 52, 24, 69, 12, 43, 71, 38, 19, 48, 63, 25, 28, 19, 14, 37, 86, 25, 12, 41, 88, 77, 87, 29, 50, 17, 51, 67, 20, 29, 1, 97, 39, 75, 48, 21, 100, 40, 77, 63, 57, 17, 31, 55, 73, 11, 99, 62, 71, 23, 86, 21, 63, 33, 83, 5, 69, 60, 47, 1, 77, 12, 24, 74, 13, 84, 68, 6, 75, 17, 5, 96, 50, 84, 90, 52, 45, 14, 50, 5, 37, 25, 11, 59, 73, 25, 86, 87, 96, 2, 84, 33, 4, 94, 20, 53, 21, 73, 2, 81, 67, 47, 72, 93, 7, 96, 27, 91, 43, 18, 51, 79, 3, 72, 9, 27, 37, 45, 49, 91, 7, 54, 83, 5, 98, 88, 95, 42, 38, 35, 16, 37, 74, 67, 24, 83, 8, 48, 19, 96, 68, 2, 16, 66, 55, 36, 98, 30, 8, 9, 22, 31, 50, 52, 66, 22, 50, 7, 37, 84, 79, 77, 48, 64, 82, 35, 9, 96, 14, 50, 74, 32, 63, 8, 4, 12, 70, 78, 94, 7, 69, 27, 77, 45, 65, 18, 5, 8, 45, 41, 77, 41, 90, 86, 74, 19, 33, 80, 41, 15, 31, 52, 16, 30, 76, 44]
[33, 16, 8, 27, 13, 68, 94, 12, 53, 30, 67, 20, 56, 2, 91, 94, 93, 61, 57, 73, 18, 87, 93, 92, 51, 35, 35, 73, 72, 33, 96, 56, 39, 47, 72, 67, 62, 98, 2, 68, 68, 94, 86, 46, 34, 86, 61, 23, 96, 29, 40, 99, 8, 44, 66, 59, 36, 31, 32, 90, 78, 47, 10, 67, 81, 45, 56, 33, 18, 89, 28, 30, 64, 41, 97, 76, 95, 34, 3, 3, 6, 6, 71, 34, 14, 2, 19, 2, 15, 10, 33, 15, 37, 10, 41, 10, 57, 29, 53, 49, 22, 14, 92, 95, 82, 69, 91, 55, 25, 38, 97, 51, 4, 85, 45, 69, 20, 87, 8, 8, 38, 20, 73, 74, 62, 54, 34, 12, 4, 4, 84, 39, 69, 37, 95, 6, 36, 73, 27, 22, 53, 14, 32, 65, 27, 98, 96, 90, 7, 66, 95, 100, 49, 10, 77, 92, 81, 66, 85, 54, 79, 10, 15, 70, 38, 11, 19, 59, 96, 50, 69, 10, 73, 2, 98, 96, 16, 99, 65, 92, 46, 88, 99, 56, 82, 69, 75, 11, 48, 97, 10, 40, 4, 64, 69, 26, 76, 41, 78, 88, 4, 78, 92, 48, 3, 44, 87, 31, 26, 42, 43, 2, 25, 20, 49, 51, 9, 84, 34, 98, 36, 49, 21]
